Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC)
4.460000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.497999999999999545e+02,3.398700000000000045e+02
4.470000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.501200000000000045e+02,3.401599999999999682e+02
4.480000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.501899999999999977e+02,3.403899999999999864e+02
4.490000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.504399999999999977e+02,3.404199999999999591e+02
4.500000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.507699999999999818e+02,3.403299999999999841e+02
4.510000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.510599999999999454e+02,3.404199999999999591e+02
4.520000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.511200000000000045e+02,3.403599999999999568e+02
4.530000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.514099999999999682e+02,3.407799999999999727e+02
4.540000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.516999999999999886e+02,3.408099999999999454e+02
4.550000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.518299999999999841e+02,3.410699999999999932e+02
4.560000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.520599999999999454e+02,3.408399999999999750e+02
4.570000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.523799999999999955e+02,3.408700000000000045e+02
4.580000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.524399999999999977e+02,3.410999999999999659e+02
4.590000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.526999999999999886e+02,3.413899999999999864e+02
4.600000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.529900000000000091e+02,3.413899999999999864e+02
4.610000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.530899999999999750e+02,3.416099999999999568e+02
4.620000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.533499999999999659e+02,3.414900000000000091e+02
4.630000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.536699999999999591e+02,3.415199999999999818e+02
4.640000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.536999999999999886e+02,3.418700000000000045e+02
4.650000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.539900000000000091e+02,3.420699999999999932e+02
4.660000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.543099999999999454e+02,3.421299999999999955e+02
